latitude,longitude,elevation,time
30.13233,118.17511,1295.7,2009-12-31 23:45:24+00:00
30.13236,118.17507,1296.14,2009-12-31 23:11:23+00:00
30.13236,118.17501,1297.76,2009-12-31 23:11:25+00:00
30.13238,118.17496,1299.02,2009-12-31 23:11:27+00:00
30.13239,118.1749,1301.05,2009-12-31 23:11:29+00:00
30.1324,118.17485,1302.67,2009-12-31 23:11:31+00:00
30.13243,118.1748,1303.58,2009-12-31 23:11:33+00:00
30.13243,118.1748,1303.58,2009-12-31 23:45:12+00:00
30.13246,118.17476,1304.04,2009-12-31 23:11:35+00:00
30.1325,118.17472,1304.2,2009-12-31 23:11:37+00:00
30.13252,118.17468,1307.85,2009-12-31 23:11:38+00:00
30.13256,118.17463,1312.37,2009-12-31 23:11:41+00:00
30.13259,118.1746,1315.04,2009-12-31 23:11:42+00:00
30.13261,118.17454,1320.28,2009-12-31 23:11:44+00:00
30.13264,118.1745,1323.7,2009-12-31 23:11:46+00:00
30.13267,118.17445,1327.91,2009-12-31 23:11:48+00:00
30.1327,118.17442,1333.65,2009-12-31 23:11:50+00:00
30.13274,118.17436,1347.0,2009-12-31 23:11:53+00:00
30.13276,118.17432,1356.09,2009-12-31 23:11:54+00:00
30.1328,118.17428,1365.65,2009-12-31 23:11:56+00:00
30.13283,118.17424,1375.17,2009-12-31 23:11:58+00:00
30.13286,118.1742,1384.66,2009-12-31 23:12:00+00:00
30.13289,118.17416,1393.25,2009-12-31 23:12:02+00:00
30.13292,118.17411,1398.34,2009-12-31 23:12:04+00:00
30.13296,118.17407,1402.35,2009-12-31 23:12:06+00:00
30.13299,118.17403,1406.07,2009-12-31 23:12:08+00:00
30.13303,118.174,1408.76,2009-12-31 23:12:10+00:00
30.13307,118.17397,1411.39,2009-12-31 23:12:12+00:00
30.1331,118.17393,1414.92,2009-12-31 23:12:14+00:00
30.13313,118.17388,1418.8,2009-12-31 23:12:16+00:00
30.13316,118.17383,1420.42,2009-12-31 23:12:18+00:00
30.1332,118.17379,1421.69,2009-12-31 23:12:20+00:00
30.13322,118.17374,1423.06,2009-12-31 23:12:22+00:00
30.13326,118.1737,1424.09,2009-12-31 23:12:24+00:00
30.13329,118.17365,1425.25,2009-12-31 23:12:26+00:00
30.13332,118.17362,1425.85,2009-12-31 23:12:28+00:00
30.13336,118.17358,1426.72,2009-12-31 23:12:30+00:00
30.13341,118.17358,1426.8,2009-12-31 23:12:32+00:00
30.13345,118.17362,1425.71,2009-12-31 23:12:34+00:00
30.13348,118.17365,1424.64,2009-12-31 23:12:35+00:00
30.13353,118.17368,1423.28,2009-12-31 23:12:38+00:00
30.13358,118.17368,1422.97,2009-12-31 23:12:40+00:00
30.13362,118.17365,1424.15,2009-12-31 23:12:42+00:00
30.13366,118.17362,1425.54,2009-12-31 23:12:43+00:00
30.13369,118.17358,1427.37,2009-12-31 23:12:45+00:00
30.13373,118.17354,1429.44,2009-12-31 23:12:47+00:00
30.13375,118.17349,1432.1,2009-12-31 23:12:49+00:00
30.13379,118.17345,1434.79,2009-12-31 23:12:51+00:00
30.13381,118.1734,1437.95,2009-12-31 23:12:53+00:00
30.13384,118.17336,1441.0,2009-12-31 23:12:55+00:00
30.13387,118.17331,1443.98,2009-12-31 23:12:57+00:00
30.1339,118.17327,1445.21,2009-12-31 23:12:59+00:00
